Timestep: 0 State: 5 Beliefs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 1 State: 5 Beliefs: [0.06430745814307458, 0.11377473363774733, 0.056062912227295786, 0.09918822932521562, 0.12861491628614916, 0.22754946727549466, 0.11212582445459157, 0.19837645865043124]
Timestep: 2 State: 0 Beliefs: [0.04967011683113952, 0.1354353502373064, 0.04331696235273801, 0.11811222404416256, 0.09366364888157752, 0.2553923747332063, 0.08168341472230596, 0.22272590819756366]
Timestep: 3 State: 2 Beliefs: [0.18965128687556193, 0.11368010879510522, 0.16300928827723912, 0.09771045549576526, 0.1465793731007952, 0.08786209340171841, 0.12598806830645037, 0.0755193257473644]
Timestep: 4 State: 2 Beliefs: [0.12523970625441644, 0.05636492224451501, 0.35007103852101346, 0.15755168593424998, 0.05647058965535675, 0.02541494618775388, 0.15784704833454213, 0.0710400628681523]
Timestep: 5 State: 0 Beliefs: [0.10000369356898386, 0.041834413087350766, 0.3941529444287123, 0.16488548080928556, 0.042680058872681455, 0.017854292674105567, 0.16821849546440826, 0.07037062109447248]
Timestep: 6 State: 2 Beliefs: [0.16581974932870766, 0.1586609218297028, 0.15886018549074768, 0.15200181868587578, 0.09517287050635423, 0.09106403446421601, 0.09117840259398355, 0.08724201710041224]
Timestep: 7 State: 2 Beliefs: [0.14428178496283198, 0.06401583077276113, 0.3339014228867664, 0.14814743931681834, 0.06471730400701682, 0.028714171941037273, 0.14977081063216005, 0.0664512354806081]
Timestep: 8 State: 2 Beliefs: [0.11083185280336254, 0.04565946338883683, 0.3828620436007769, 0.15772790060435188, 0.048162312009201326, 0.019841455919783615, 0.16637384230232427, 0.0685411293713626]
Timestep: 9 State: 2 Beliefs: [0.09501560981260307, 0.03994547877654755, 0.400576779333868, 0.16840634153501322, 0.03996044160737498, 0.016799755064216146, 0.16846942340750123, 0.07082617046287601]
Timestep: 10 State: 0 Beliefs: [0.09595180446674116, 0.042029266016442315, 0.3914859492510684, 0.1714805385288594, 0.04093690187885422, 0.017931376575119423, 0.16702366339547167, 0.07316049988744329]
Timestep: 11 State: 2 Beliefs: [0.16068760936495727, 0.14537825862307763, 0.17255342611333563, 0.1561135715873889, 0.0924702434123562, 0.08366023375958041, 0.09929861659772678, 0.08983804054157722]
Timestep: 12 State: 2 Beliefs: [0.14616806551176573, 0.06507653471229001, 0.3379678498266208, 0.1504690948318647, 0.06273849573861517, 0.027932256484588996, 0.14506311232825067, 0.0645845905660039]
Timestep: 13 State: 4 Beliefs: [0.10874848034547531, 0.04625423354136423, 0.38111024888738093, 0.16209847163880664, 0.047004454919611076, 0.019992509582012524, 0.16472763073395888, 0.07006397035139032]
Timestep: 14 State: 0 Beliefs: [0.11893202195059467, 0.10522901796306253, 0.11501778002190938, 0.10176576368158317, 0.15078899599450263, 0.13341552348894828, 0.14582629040162856, 0.12902460649777103]
Timestep: 15 State: 2 Beliefs: [0.1538650888429494, 0.1456089713521362, 0.10957526269945464, 0.10369565576758709, 0.14621603383214676, 0.13837035055573382, 0.1041279762583648, 0.09854066069162726]
Timestep: 16 State: 0 Beliefs: [0.1519474886622885, 0.07004032205393118, 0.3185569859458802, 0.14683910925154114, 0.06910436802953562, 0.03185371627220129, 0.14487688733119053, 0.06678112245343153]
Timestep: 17 State: 2 Beliefs: [0.19018141598658878, 0.17883322071763214, 0.1676165888227904, 0.15761484511713003, 0.08375807611616523, 0.078760200807542, 0.07382026751731238, 0.06941538491483897]
Timestep: 18 State: 0 Beliefs: [0.1932249203936874, 0.08803615300089578, 0.24697930807487276, 0.11252745302952759, 0.10832723311721719, 0.04935550160631659, 0.13846342918110371, 0.06308600159637885]
Timestep: 19 State: 1 Beliefs: [0.1554879284104654, 0.1397540699147007, 0.1763857791156708, 0.15853726240030885, 0.09125366875852603, 0.08201968946416041, 0.1035183221339554, 0.09304327980221237]
Timestep: 20 State: 2 Beliefs: [0.12918374372503866, 0.25854686992109366, 0.08571230050664375, 0.17154361973668128, 0.07110531184023479, 0.14230935937408318, 0.04717776153817681, 0.09442103335804784]
Timestep: 21 State: 2 Beliefs: [0.14825875022259485, 0.09265523200867032, 0.28756807010460633, 0.17971746162586485, 0.06108727063700881, 0.038176871349249256, 0.1184870943446359, 0.0740492497073695]
Timestep: 22 State: 0 Beliefs: [0.10362083904105936, 0.04959369043272148, 0.3710336552801084, 0.17757941752229486, 0.04402345238463233, 0.021069945867529513, 0.15763414586758542, 0.0754448536040687]
Timestep: 23 State: 0 Beliefs: [0.175801770837393, 0.1542419903708411, 0.16837044026320117, 0.14772201498374884, 0.09627982180552086, 0.08447236496593226, 0.09220996983501425, 0.08090162693834858]
Timestep: 24 State: 0 Beliefs: [0.21095394806723028, 0.17944554615636452, 0.16493084040177797, 0.14029651971478177, 0.0923033899021804, 0.07851681547008504, 0.07216587225780607, 0.06138706802977383]
Timestep: 25 State: 0 Beliefs: [0.22882456445131197, 0.1878497182125326, 0.15719002866070372, 0.12904253815816152, 0.0967158177767326, 0.07939724111184558, 0.06643850586899186, 0.054541585759720006]
Timestep: 26 State: 5 Beliefs: [0.27555288594725075, 0.10497437047806457, 0.18169899254611063, 0.06921987876649494, 0.1608309540081633, 0.06127001026447403, 0.10605159228529097, 0.040401315704150974]
Timestep: 27 State: 2 Beliefs: [0.08034871836118618, 0.17599691600274817, 0.05381659464710743, 0.11788059449914394, 0.10736315051745238, 0.23516969242086003, 0.07191053285331851, 0.15751380069818344]
