Timestep: 0 State: 2 Beliefs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 1 State: 4 Beliefs: [0.6764436805682311, 0.07786616332152994, 0.11928699960709178, 0.012972976393961529, 0.08681496119579533, 0.010496525233384308, 0.014463900546700388, 0.0016547931333059066]
Timestep: 2 State: 0 Beliefs: [0.7144409912693016, 0.06721012311681429, 0.08730618672159574, 0.008015576487119948, 0.10025312483028716, 0.009699725518676311, 0.011949164820194084, 0.0011251072360110314]
Timestep: 3 State: 0 Beliefs: [0.7141019846902954, 0.06727920628834314, 0.08652089745508541, 0.007980187964245428, 0.10122296384260786, 0.009783911370238024, 0.011980455109801539, 0.0011303932793830939]
Timestep: 4 State: 2 Beliefs: [0.7369250811042243, 0.06946146398092876, 0.08924269722212377, 0.008234903594200942, 0.0784037936008459, 0.007582062153918666, 0.0092745037117455, 8.75494632012333E-4]
Timestep: 5 State: 5 Beliefs: [0.6651369942700756, 0.11932723577285556, 0.0686535230394064, 0.012005581784594732, 0.10386580636170792, 0.019000042459074502, 0.010202397968995738, 0.0018084183432893848]
Timestep: 6 State: 2 Beliefs: [0.6427601881228213, 0.1382052424492836, 0.07614963380079356, 0.015930040943376213, 0.09322912020270475, 0.02065982428219315, 0.010755187897617027, 0.0023107623012102764]
Timestep: 7 State: 2 Beliefs: [0.690490059070065, 0.06833196252710852, 0.13077979102978995, 0.012562387128370496, 0.07499036890784364, 0.007659352315073382, 0.013820567569035271, 0.0013655114527138987]
Timestep: 8 State: 2 Beliefs: [0.6926157437521395, 0.0643505970625146, 0.13666595186756708, 0.012413762600956207, 0.0719335848359508, 0.006860324564705342, 0.013870023077799776, 0.0012900122383669008]
Timestep: 9 State: 2 Beliefs: [0.6927778578940305, 0.0640601984696671, 0.13717224689536603, 0.012406982488256517, 0.07163630306474514, 0.006796013320923038, 0.013866668696933194, 0.00128372917007847]
Timestep: 10 State: 4 Beliefs: [0.6927914026641983, 0.06403688260303594, 0.1372148893484243, 0.012406570311886383, 0.07161021666721357, 0.006790637448399026, 0.013866199170406128, 0.0012832017864362454]
Timestep: 11 State: 0 Beliefs: [0.6504388001566512, 0.13176743204054725, 0.08051853090997006, 0.01595591450481982, 0.08964033684313683, 0.018629937514172988, 0.010848708443456886, 0.002200339587245019]
Timestep: 12 State: 2 Beliefs: [0.6428464314468461, 0.13853756620044844, 0.07644252470178892, 0.01600288626835973, 0.0925692871721721, 0.0205761611782552, 0.010718480121331411, 0.0023066629107982017]
Timestep: 13 State: 2 Beliefs: [0.6904998006327072, 0.06832877011595713, 0.1308073725316345, 0.012564106548806528, 0.07496058729852942, 0.007655757658862262, 0.013818416302698635, 0.001365188910804438]
Timestep: 14 State: 0 Beliefs: [0.6926165308412899, 0.06434962641389615, 0.13666832088494485, 0.012413790923468667, 0.07193178048935228, 0.006860025738950202, 0.013869941689002597, 0.0012899830190954786]
Timestep: 15 State: 2 Beliefs: [0.7383910577112555, 0.06827787455297954, 0.09137750459429292, 0.008264918249121638, 0.0763527607663113, 0.0072434421539037995, 0.009237286700088653, 8.551552720465808E-4]
Timestep: 16 State: 4 Beliefs: [0.6653797020391538, 0.11921981841786565, 0.06884490370654896, 0.012027359283993963, 0.10359110412045551, 0.018920730171011563, 0.010208854203553908, 0.0018075280574169539]
Timestep: 17 State: 0 Beliefs: [0.612087764108788, 0.13158364479944853, 0.05058418656179734, 0.010579999861084535, 0.1479286129347084, 0.03277399704171311, 0.011904593032311731, 0.0025572016601483486]
Timestep: 18 State: 2 Beliefs: [0.637943350597484, 0.14113304110127398, 0.07369628546987624, 0.015804555756591628, 0.09624622903322791, 0.022026470599636094, 0.010769781504319623, 0.002380285937590335]
Timestep: 19 State: 4 Beliefs: [0.6903231585303502, 0.06856020586425664, 0.13039144250461898, 0.012564402265052234, 0.07524987844951805, 0.007716576713683478, 0.01382372523247091, 0.001370610440049703]
Timestep: 20 State: 2 Beliefs: [0.7156079210676832, 0.06650724533316249, 0.08823085372693483, 0.008016466151345672, 0.09912681803449326, 0.00945700413687279, 0.011942606383646087, 0.0011110851658616052]
Timestep: 21 State: 2 Beliefs: [0.6922916643925161, 0.06515955337371032, 0.13430975599032888, 0.0123772296398735, 0.07351591213734102, 0.00709774093721581, 0.013934656882715071, 0.001313486646299176]
Timestep: 22 State: 0 Beliefs: [0.6927236599197406, 0.06414880901640556, 0.13698991981055558, 0.012407299490307007, 0.07175585078339206, 0.006818267235081073, 0.013870257695476274, 0.0012859360490420461]
Timestep: 23 State: 2 Beliefs: [0.6504164407164341, 0.13178432180647973, 0.08050544253471642, 0.01595566103976782, 0.08965288856762406, 0.018635922777845176, 0.010848642498836523, 0.0022006800582962034]
Timestep: 24 State: 2 Beliefs: [0.6907572537105332, 0.06792129461907741, 0.13142180703158463, 0.012553069729256423, 0.07460258618283966, 0.007566105250767384, 0.01382080705685423, 0.0013570764190869813]
Timestep: 25 State: 0 Beliefs: [0.6926343280666392, 0.0643189305831191, 0.13672268464290796, 0.012413167212477205, 0.07189903676351721, 0.006853063037309281, 0.01386948376575909, 0.0012893059282710854]
Timestep: 26 State: 2 Beliefs: [0.650388885843083, 0.1318064306005156, 0.08048956963926984, 0.015955508000551177, 0.08966688616857652, 0.018643189566730882, 0.010848439081235216, 0.002201091100037775]
Timestep: 27 State: 2 Beliefs: [0.6907562867659539, 0.06792275281948487, 0.13141948607560264, 0.012553099665165142, 0.07460401514402733, 0.00756644188026656, 0.013820810737718662, 0.0013571069117808898]
