Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 1.0, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 0.75, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [1.5, 0.6666666666666666, 0.75], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 0.625, 1.5], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.8333333333333334, 0.6, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 1.0, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 0.5833333333333334, 0.8333333333333334], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 0.5714285714285714, 2.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [1.75, 0.5625, 0.8333333333333334], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 1.5, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [2.0, 1.0, 1.5], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.8333333333333334, 1.5, 0.875], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.8, 0.5555555555555556, 1.5], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 0.55, 1.1666666666666667], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 15
Pc: [0.0, 0.0, 0.0], Surprise: [1.6666666666666667, 0.5454545454545455, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 0.5416666666666666, 1.3333333333333333], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.7857142857142857, 0.5384615384615384, 0.8999999999999999], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [1.5, 7.5, 0.8999999999999999], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [1.75, 1.0, 1.25], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.8, 1.25, 0.9166666666666667], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.8125, 0.5714285714285714, 1.25], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.7777777777777777, 0.5666666666666667, 1.1], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 8
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 0.5625, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
