Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 1.0, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [1.5, 0.75, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 1.0, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 0.6666666666666666, 0.75], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 0.625, 0.6666666666666666], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [2.0, 0.6, 0.625], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 0.5833333333333334, 0.6], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.8333333333333334, 0.5714285714285714, 0.5833333333333334], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 10
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 0.5625, 4.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.7, 0.5555555555555556, 1.5], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 0.75, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [1.25, 0.55, 2.25], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.6666666666666666, 0.5454545454545455, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6428571428571428, 0.5416666666666666, 1.6666666666666667], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 2.0, 0.75], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [1.0, 1.0, 1.375], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.625, 0.5384615384615384, 1.25], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.611111111111111, 0.5357142857142857, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6, 0.5333333333333333, 0.875], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.5909090909090909, 0.53125, 0.8], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.5833333333333334, 0.5294117647058824, 0.75], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [3.75, 9.5, 1.6666666666666667], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.875, 0.75, 1.2], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.6153846153846154, 0.5555555555555556, 0.7857142857142857], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.6071428571428572, 5.25, 1.5], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6, 0.6666666666666666, 1.0833333333333333], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.59375, 0.5789473684210527, 0.8125], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.5882352941176471, 0.5750000000000001, 0.7777777777777777], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.5833333333333334, 0.5714285714285714, 0.75], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [3.666666666666667, 4.166666666666667, 1.6], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.8, 0.625, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.6052631578947368, 0.5909090909090909, 1.4166666666666665], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6, 0.5869565217391304, 1.0714285714285714], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.5952380952380952, 0.5833333333333334, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 9
Pc: [0.0, 0.0, 0.0], Surprise: [3.25, 0.5800000000000001, 1.2857142857142856], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 0.5769230769230769, 0.9444444444444444], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.6136363636363636, 0.5740740740740741, 1.1875], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.6086956521739131, 0.5714285714285714, 1.125], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6666666666666666, 1.25, 0.75], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 9
Pc: [0.0, 0.0, 0.0], Surprise: [0.7142857142857143, 0.6, 1.0555555555555556], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 10
Pc: [0.0, 0.0, 0.0], Surprise: [0.6041666666666666, 0.5689655172413793, 1.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [3.0, 0.5666666666666667, 1.1111111111111112], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 10
Pc: [0.0, 0.0, 0.0], Surprise: [0.6875, 0.5645161290322581, 0.9545454545454545], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.62, 0.5625, 0.9545454545454545], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6153846153846154, 0.5606060606060607, 0.9166666666666667], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.611111111111111, 0.5588235294117647, 0.8846153846153847], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [2.5, 1.0, 0.6666666666666666], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6071428571428572, 0.5571428571428572, 0.9166666666666667], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.603448275862069, 0.5555555555555556, 0.8571428571428571], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6, 5.125, 1.25], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.5967741935483871, 0.5833333333333334, 0.8846153846153847], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.59375, 0.5675675675675675, 0.8666666666666667], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.5909090909090909, 0.5657894736842105, 0.84375], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.5882352941176471, 0.5641025641025641, 0.823529411764706], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.5857142857142857, 4.5, 1.3181818181818183], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.5833333333333334, 0.5714285714285714, 0.8571428571428571], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [3.5833333333333335, 0.5750000000000001, 1.25], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.6666666666666666, 0.573170731707317, 0.8333333333333334], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.5945945945945946, 0.5714285714285714, 1.1923076923076923], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.5921052631578947, 0.5697674418604651, 0.8125], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 0.875, 0.625], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6499999999999999, 0.5681818181818182, 0.7941176470588235], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.5897435897435898, 0.5666666666666667, 0.8888888888888888], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [3.357142857142857, 0.5652173913043479, 1.1785714285714286], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [2.3333333333333335, 0.5638297872340425, 1.4], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.6818181818181819, 0.5625, 1.3181818181818183], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [3.0, 0.5612244897959184, 1.25], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.75, 1.3333333333333333, 0.6666666666666666], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6666666666666666, 0.5625, 0.861111111111111], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.6124999999999999, 0.5599999999999999, 1.1333333333333333], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.6097560975609756, 0.5588235294117647, 1.2307692307692308], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.6071428571428572, 0.5576923076923077, 1.1785714285714286], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.6046511627906977, 0.5566037735849056, 0.8947368421052632], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.6022727272727273, 0.5555555555555556, 1.09375], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [3.0, 0.5545454545454546, 1.1666666666666667], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.6666666666666666, 1.125, 0.625], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.6538461538461539, 0.5555555555555556, 0.8999999999999999], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.611111111111111, 0.5535714285714286, 0.9473684210526315], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [2.8, 0.5526315789473684, 1.088235294117647], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.6428571428571428, 0.5517241379310345, 0.880952380952381], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [2.5909090909090913, 0.5508474576271186, 1.0555555555555556], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.6333333333333333, 0.55, 1.1875], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [2.4166666666666665, 0.5491803278688525, 1.1470588235294117], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.625, 1.0, 0.6], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
