Pc: [0.0, 0.0, 0.0], Surprise: [0.0, 0.0, 0.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.0817041659455104, 0.0817041659455104, 0.0817041659455104], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.22631562373797667, 0.22631562373797667, 0.7736843762620234], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 40
Pc: [0.0, 0.0, 0.0], Surprise: [0.30689059560851856, 0.30689059560851856, 0.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.3280943267609918, 0.3280943267609918, 0.3509775004326936], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 3
Pc: [0.0, 0.0, 0.0], Surprise: [0.32863837274853364, 0.32863837274853364, 0.4036322608328726], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.3211720218631483, 0.3211720218631483, 0.7218419321545253], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 3
Pc: [0.0, 0.0, 0.0], Surprise: [0.3106132568332499, 0.3106132568332499, 0.6666666666666666], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 3
Pc: [0.0, 0.0, 0.0], Surprise: [0.2990705921469687, 0.2990705921469687, 0.5849625007211562], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.0, 0.0, 0.029049405545331346], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.0817041659455104, 0.0817041659455104, 0.18133023988828328], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 24
Pc: [0.0, 0.0, 0.0], Surprise: [0.3945318184440569, 0.3945318184440569, 0.27815806784547464], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.36051580445336917, 0.36051580445336917, 0.46060349635387887], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.35634778884497, 0.35634778884497, 0.27636209781232735], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.3506646790785326, 0.3506646790785326, 0.17884894160409034], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.3441170852164572, 0.3441170852164572, 0.19897440698764385], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.3371135657321701, 0.3371135657321701, 0.3762677902867222], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.32991429659454485, 0.32991429659454485, 0.5411357845828076], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.32268608913382496, 0.32268608913382496, 0.1430791532832722], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.3155357593036011, 0.3155357593036011, 0.12295368789971879], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.30853092139603516, 0.30853092139603516, 0.208694710434434], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.3017132457418948, 0.3017132457418948, 0.4172750185308541], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.2951070775863386, 0.2951070775863386, 0.4382256645830988], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.0, 0.2887251332482099, 0.2022611779876007], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.35699551228254867, 0.28257231702538116, 0.3509775004326936], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.34193058202994575, 0.2766483081184139, 0.36749409196239735], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
